frame,person_id,center_x,center_y
463,35,313,197
463,40,362,209
463,42,51,213
463,45,95,187
463,46,414,201
463,48,465,203
463,49,513,200
463,51,615,205
463,53,652,222
463,54,707,221
463,38,160,203
464,35,313,197
464,40,364,209
464,42,48,212
464,45,95,184
464,46,415,202
464,48,464,203
464,49,512,200
464,51,615,204
464,53,652,222
464,54,712,221
464,38,159,198
465,35,314,197
465,40,367,209
465,42,47,212
465,46,415,201
465,48,464,204
465,49,511,200
465,51,615,205
465,53,651,222
465,54,706,221
465,38,159,200
465,45,95,184
466,35,314,197
466,40,368,209
466,42,47,212
466,45,94,184
466,46,414,201
466,48,463,205
466,49,511,200
466,51,615,207
466,53,650,222
466,54,702,221
466,38,159,201
467,35,314,197
467,40,369,209
467,42,45,213
467,45,94,183
467,46,415,201
467,48,464,204
467,49,511,199
467,51,615,205
467,53,649,223
467,54,701,221
467,38,160,203
468,35,315,198
468,40,372,209
468,42,42,212
468,45,91,183
468,46,416,200
468,48,464,203
468,49,510,199
468,53,645,223
468,54,701,221
468,51,616,206
469,35,315,198
469,40,375,210
469,42,40,212
469,45,90,183
469,46,416,198
469,48,463,202
469,49,509,198
469,53,645,223
469,54,700,220
469,51,616,207
470,35,315,198
470,40,377,210
470,42,37,212
470,45,90,183
470,46,416,198
470,48,463,203
470,49,509,198
470,53,643,223
470,54,699,220
470,51,617,208
471,35,315,199
471,40,378,211
471,42,37,213
471,45,91,183
471,46,417,197
471,48,464,202
471,49,508,198
471,53,641,222
471,54,698,219
471,51,622,167
472,35,315,199
472,40,378,211
472,42,37,215
472,45,91,184
472,46,418,197
472,48,464,201
472,49,507,198
472,53,641,221
472,54,697,218
472,51,623,164
473,35,315,199
473,40,379,212
473,42,36,216
473,45,91,183
473,46,417,197
473,48,464,201
473,49,505,197
473,53,638,220
473,54,695,217
474,35,316,199
474,40,380,213
474,42,36,218
474,45,93,183
474,46,416,197
474,48,464,201
474,49,504,196
474,53,637,219
474,54,693,216
475,35,315,199
475,40,381,213
475,42,35,218
475,46,416,196
475,48,464,201
475,49,503,195
475,53,635,218
475,54,690,215
475,45,93,183
476,35,316,199
476,40,382,213
476,42,36,218
476,48,463,201
476,49,503,194
476,53,632,217
476,54,688,215
476,45,93,183
476,46,415,199
477,35,316,199
477,40,384,213
477,42,37,218
477,48,463,201
477,49,503,194
477,53,630,217
477,54,687,214
477,55,713,206
477,45,99,182
477,46,415,199
478,35,316,198
478,40,386,213
478,42,35,218
478,45,102,181
478,48,462,200
478,49,502,194
478,53,627,216
478,54,685,215
478,55,713,207
478,46,415,199
479,35,317,197
479,40,388,213
479,42,34,217
479,45,102,181
479,48,462,201
479,49,502,194
479,53,626,216
479,54,684,215
479,55,714,207
479,46,417,180
480,35,318,196
480,40,388,213
480,42,32,217
480,45,102,180
480,48,462,200
480,49,502,194
480,53,624,216
480,54,682,215
480,55,715,207
480,46,417,180
481,35,318,197
481,40,393,212
481,42,29,216
481,45,103,180
481,48,461,199
481,49,500,194
481,53,621,216
481,54,680,215
481,55,715,207
481,46,416,170
482,35,319,197
482,40,394,212
482,42,27,216
482,48,460,199
482,49,500,194
482,53,619,216
482,54,675,214
482,55,715,207
482,56,545,186
482,45,103,180
483,35,320,198
483,40,394,212
483,42,27,215
483,45,104,179
483,48,460,199
483,49,500,194
483,53,618,216
483,54,674,215
483,55,715,207
483,56,545,187
484,35,321,198
484,40,395,213
484,42,27,216
484,48,460,199
484,49,500,194
484,53,616,217
484,54,672,215
484,55,715,207
484,56,545,186
484,45,104,178
485,35,322,198
485,40,396,214
485,42,27,217
485,48,460,200
485,49,499,194
485,53,615,217
485,54,670,215
485,55,714,207
485,56,547,187
485,45,105,176
486,35,323,199
486,40,395,215
486,42,27,220
486,45,107,200
486,48,460,200
486,49,499,194
486,53,612,216
486,54,668,215
486,55,714,208
486,56,548,189
487,35,325,200
487,40,396,216
487,42,27,222
487,45,106,201
487,48,458,200
487,49,499,194
487,53,609,216
487,54,667,215
487,55,715,208
487,56,550,188
488,35,326,200
488,40,396,217
488,42,27,223
488,45,104,201
488,48,457,199
488,49,499,194
488,53,607,216
488,54,665,215
488,55,715,208
488,56,551,187
489,35,329,201
489,40,397,218
489,42,27,223
489,45,103,201
489,48,457,199
489,49,499,194
489,53,605,215
489,54,665,214
489,55,715,207
489,56,553,186
490,35,330,201
490,40,398,218
490,45,102,201
490,48,456,199
490,49,499,193
490,53,603,214
490,54,664,213
490,55,717,207
490,56,554,186
490,42,28,224
491,35,331,201
491,40,398,219
491,45,101,201
491,48,456,198
491,49,499,193
491,53,600,213
491,54,661,212
491,55,718,207
491,56,554,186
491,42,31,224
492,35,331,200
492,40,399,218
492,42,39,196
492,45,100,201
492,48,455,198
492,49,499,193
492,53,598,212
492,54,658,211
492,55,720,207
492,56,555,185
493,35,332,200
493,40,400,218
493,45,99,201
493,48,454,192
493,49,499,192
493,53,596,211
493,54,658,210
493,55,721,206
493,56,556,185
493,42,38,195
494,35,333,200
494,40,400,217
494,45,100,200
494,48,454,190
494,49,499,191
494,53,595,211
494,54,656,210
494,55,721,206
494,56,557,186
494,42,39,195
495,35,334,200
495,40,402,216
495,45,100,200
495,48,454,183
495,49,499,191
495,53,595,211
495,54,655,209
495,55,722,206
495,57,688,207
495,42,41,195
495,56,557,186
496,35,335,200
496,40,402,215
496,42,41,195
496,45,102,200
496,48,453,182
496,49,498,191
496,53,593,210
496,54,652,209
496,55,722,206
496,57,688,207
496,56,558,187
497,35,338,200
497,40,403,215
497,48,453,181
497,49,498,191
497,53,592,210
497,54,649,209
497,55,724,206
497,57,687,207
497,42,42,196
497,45,100,198
497,56,559,187
498,35,338,199
498,40,404,215
498,42,44,195
498,45,100,200
498,48,453,180
498,49,498,191
498,53,591,210
498,54,647,209
498,55,726,205
498,57,688,208
498,56,560,187
499,35,338,199
499,40,405,214
499,42,45,195
499,45,99,200
499,48,453,179
499,49,497,191
499,53,592,210
499,54,644,209
499,55,727,205
499,57,690,209
499,56,561,186
500,35,338,201
500,40,406,214
500,42,46,194
500,48,453,180
500,49,497,191
500,53,590,211
500,54,639,209
500,55,729,205
500,57,688,209
500,45,98,200
500,56,562,179
501,35,339,200
501,40,406,214
501,42,48,195
501,48,452,179
501,49,497,191
501,53,590,211
501,54,637,209
501,55,731,205
501,57,689,208
501,45,98,199
501,56,562,179
502,35,340,202
502,40,407,214
502,42,47,196
502,48,453,180
502,49,497,191
502,53,590,211
502,54,637,209
502,55,733,205
502,57,691,208
502,45,98,201
503,35,342,202
503,40,406,213
503,42,49,196
503,48,453,180
503,49,496,191
503,53,590,211
503,54,637,209
503,55,734,205
503,57,694,207
503,45,98,201
504,35,341,202
504,40,408,214
504,42,49,196
504,48,452,180
504,49,496,191
504,53,589,211
504,54,637,209
504,55,737,205
504,57,697,207
504,45,97,203
505,35,342,203
505,40,409,215
505,42,49,197
505,45,97,205
505,48,453,180
505,49,496,191
505,53,587,211
505,54,636,209
505,55,739,205
505,57,701,207
506,35,343,204
506,40,408,216
506,42,48,197
506,45,97,206
506,48,452,180
506,49,495,191
506,53,587,210
506,54,635,209
506,55,740,206
506,57,703,207
507,35,343,203
507,40,410,217
507,42,48,197
507,45,96,206
507,48,452,180
507,49,495,191
507,53,585,210
507,54,634,209
507,55,741,205
507,57,706,206
508,35,344,203
508,40,412,218
508,42,49,197
508,45,96,206
508,48,451,179
508,49,494,191
508,53,583,209
508,54,633,208
508,55,743,205
508,57,708,207
509,35,344,202
509,40,414,218
509,42,50,197
509,45,97,206
509,48,451,178
509,49,494,191
509,53,581,208
509,54,632,208
509,55,745,206
509,57,710,208
509,58,313,182
510,35,344,202
510,40,414,219
510,42,52,197
510,45,94,205
510,48,450,178
510,49,494,191
510,53,580,208
510,54,630,206
510,55,747,205
510,57,711,209
510,58,313,182
511,35,347,202
511,40,416,220
511,42,51,188
511,45,95,204
511,48,451,173
511,49,494,190
511,53,579,207
511,54,629,205
511,55,745,206
511,57,713,209
511,58,313,182
512,35,348,201
512,40,418,220
512,42,51,187
512,45,95,204
512,48,451,172
512,49,494,189
512,53,578,206
512,54,628,205
512,55,748,206
512,57,715,210
512,58,312,182
513,35,348,201
513,40,418,220
513,42,50,187
513,45,95,204
513,49,493,189
513,53,577,206
513,54,627,205
513,55,749,206
513,57,715,210
513,58,312,182
513,48,451,171
514,35,350,201
514,40,421,220
514,42,48,187
514,45,91,204
514,49,493,189
514,53,576,206
514,54,626,205
514,55,750,206
514,57,717,210
514,58,312,181
514,48,452,169
515,35,351,202
515,40,422,220
515,42,48,188
515,45,88,204
515,49,493,189
515,53,576,205
515,54,625,205
515,55,750,207
515,57,717,211
515,58,312,182
516,35,351,202
516,40,422,219
516,42,48,187
516,49,493,189
516,53,575,205
516,54,624,205
516,57,719,210
516,58,312,181
516,45,99,208
516,55,754,206
517,35,354,203
517,40,423,219
517,45,76,207
517,49,493,189
517,53,574,206
517,54,623,205
517,55,757,206
517,57,720,210
517,58,312,181
517,42,48,186
518,35,355,203
518,40,424,218
518,45,77,207
518,49,492,188
518,53,573,206
518,54,622,205
518,55,757,206
518,57,721,210
518,58,311,181
518,42,48,177
519,35,356,203
519,40,425,219
519,45,73,207
519,49,492,188
519,53,570,206
519,54,621,206
519,55,759,196
519,57,724,210
519,58,311,181
520,35,357,204
520,40,428,220
520,45,73,208
520,49,492,188
520,53,569,207
520,54,620,206
520,57,725,210
520,58,311,181
520,55,760,194
521,35,357,205
521,40,429,222
521,45,74,210
521,49,492,188
521,53,568,207
521,54,619,206
521,55,761,194
521,57,727,209
521,58,311,180
522,35,357,206
522,40,429,224
522,45,72,210
522,49,492,188
522,53,565,207
522,54,618,206
522,55,761,195
522,57,728,209
522,58,312,180
523,35,359,206
523,40,430,225
523,45,73,211
523,49,493,188
523,53,563,207
523,54,617,206
523,57,730,209
523,58,311,180
523,55,765,194
524,35,361,206
524,40,431,226
524,45,72,211
524,49,493,188
524,53,560,206
524,54,615,206
524,55,765,193
524,57,731,210
524,58,312,180
524,59,17,196
525,35,362,207
525,40,432,227
525,45,70,211
525,49,493,189
525,53,559,206
525,54,615,205
525,55,768,193
525,57,733,211
525,58,311,180
525,59,17,196
526,35,363,206
526,40,433,228
526,45,71,211
526,49,493,189
526,53,557,205
526,54,613,204
526,57,735,212
526,58,312,180
526,59,16,196
526,55,768,192
527,35,365,205
527,40,434,229
527,45,68,210
527,49,493,188
527,53,556,205
527,54,613,203
527,57,739,212
527,58,313,180
527,59,17,196
527,55,766,191
528,35,373,205
528,40,435,229
528,45,66,210
528,49,493,187
528,53,555,204
528,54,612,203
528,57,741,213
528,58,313,180
528,59,17,196
528,55,765,189
529,35,369,205
529,40,435,230
529,45,66,210
529,49,493,186
529,53,553,203
529,54,612,202
529,57,741,213
529,58,312,181
529,59,16,197
529,55,766,181
530,35,369,205
530,40,434,229
530,45,60,209
530,49,493,186
530,53,552,203
530,54,611,202
530,57,744,213
530,58,312,181
530,59,16,197
530,55,773,211
531,35,372,204
531,40,435,229
531,45,58,209
531,49,493,186
531,53,554,202
531,54,611,202
531,57,747,214
531,58,312,181
531,59,15,196
532,35,371,204
532,40,436,228
532,45,53,210
532,49,494,185
532,53,554,202
532,54,610,202
532,57,750,213
532,58,312,181
532,59,15,195
533,35,373,206
533,40,437,227
533,45,54,211
533,49,494,185
533,53,554,202
533,54,608,202
533,57,753,213
533,58,312,181
533,59,14,195
534,35,375,207
534,40,438,226
534,45,53,212
534,49,494,184
534,53,554,202
534,54,606,201
534,57,757,213
534,58,312,180
534,59,14,194
535,35,375,207
535,40,439,226
535,45,52,213
535,49,493,184
535,53,554,203
535,54,605,202
535,57,761,212
535,58,312,180
535,59,13,194
536,35,375,209
536,40,439,226
536,45,52,214
536,49,494,184
536,53,553,203
536,54,603,202
536,57,766,212
536,58,312,180
536,59,13,194
537,35,375,210
537,40,441,225
537,45,51,215
537,49,495,183
537,53,552,203
537,54,603,202
537,57,769,212
537,58,312,180
537,59,13,193
538,35,376,210
538,40,442,224
538,45,49,216
538,49,495,184
538,53,552,203
538,54,602,203
538,57,771,212
538,58,312,180
538,59,13,193
539,35,376,210
539,40,444,224
539,45,43,216
539,49,495,185
539,53,552,204
539,54,602,202
539,57,774,212
539,58,312,180
539,59,14,192
540,35,377,211
540,40,446,226
540,45,42,216
540,49,496,185
540,53,552,204
540,54,601,203
540,57,777,214
540,58,312,180
540,59,10,179
541,35,378,210
541,40,449,228
541,45,43,215
541,49,498,183
541,53,552,204
541,54,601,203
541,57,779,215
541,58,314,179
542,35,378,210
542,40,451,228
542,45,44,215
542,49,498,176
542,53,551,204
542,54,600,202
542,57,782,215
542,58,313,179
542,60,333,180
543,35,379,209
543,40,453,229
543,45,43,215
543,49,499,176
543,53,551,203
543,54,599,202
543,57,784,216
543,58,314,179
543,60,333,180
544,35,380,209
544,40,455,231
544,45,45,214
544,49,500,176
544,53,549,203
544,54,598,202
544,57,786,217
544,58,314,180
544,60,333,180
545,35,380,209
545,40,456,233
545,45,41,213
545,49,501,176
545,53,548,202
545,54,597,201
545,57,788,217
545,58,314,180
545,60,333,180
546,35,382,208
546,40,456,234
546,45,42,198
546,53,547,201
546,54,596,200
546,57,789,218
546,58,314,180
546,60,333,180
546,49,502,176
547,35,382,209
547,40,459,236
547,45,40,212
547,53,545,200
547,54,596,200
547,57,791,218
547,58,314,180
547,60,333,180
547,49,503,172
548,35,383,207
548,40,460,235
548,45,38,214
548,53,545,200
548,54,595,199
548,57,794,218
548,58,314,180
548,60,333,180
548,49,503,195
549,35,385,208
549,40,461,235
549,45,41,215
549,53,543,200
549,54,593,199
549,57,797,218
549,58,314,180
549,60,333,179
549,55,771,219
550,35,386,209
550,40,463,235
550,45,38,214
550,53,543,200
550,54,593,199
550,57,799,218
550,58,314,180
550,60,333,179
551,35,389,211
551,40,463,234
551,45,38,214
551,53,543,200
551,54,592,199
551,57,803,217
551,58,314,180
551,60,333,179
551,55,774,205
552,35,392,212
552,40,465,234
552,45,36,215
552,53,542,200
552,54,591,199
552,57,803,217
552,58,314,180
552,60,333,179
552,61,75,184
553,35,393,213
553,40,465,233
553,45,36,215
553,53,541,200
553,54,590,199
553,57,809,217
553,58,314,180
553,60,332,180
553,61,75,185
554,35,394,216
554,40,467,233
554,45,34,215
554,53,541,201
554,54,588,199
554,57,809,216
554,58,315,180
554,60,333,180
554,61,75,186
555,35,394,217
555,40,469,235
555,53,541,201
555,54,587,199
555,57,809,216
555,58,315,180
555,60,333,180
555,61,75,187
555,45,32,216
556,35,393,217
556,40,471,238
556,53,542,201
556,54,587,200
556,57,811,217
556,58,315,180
556,60,333,180
556,61,75,187
556,45,28,251
556,55,777,206
557,35,399,217
557,40,475,241
557,53,543,201
557,54,587,200
557,55,778,206
557,57,814,217
557,58,315,180
557,60,333,180
557,61,76,187
557,45,32,226
558,35,401,215
558,40,478,243
558,53,543,201
558,54,586,200
558,55,781,205
558,57,818,218
558,58,315,180
558,60,332,180
558,61,76,188
558,45,29,224
559,35,403,216
559,40,477,246
559,45,29,227
559,53,542,197
559,54,586,200
559,55,783,205
559,57,818,217
559,58,316,180
559,60,333,180
559,61,76,188
560,35,405,215
560,40,483,248
560,53,542,195
560,54,585,201
560,55,785,205
560,57,819,218
560,58,316,180
560,61,76,189
560,45,25,227
560,60,333,180
561,35,408,216
561,40,485,249
561,45,38,175
561,53,541,194
561,54,584,201
561,55,787,205
561,57,819,218
561,58,316,179
561,61,76,189
561,60,333,180
562,35,410,215
562,40,488,251
562,45,38,176
562,54,583,200
562,55,789,206
562,57,818,217
562,58,316,179
562,61,76,189
562,53,540,194
563,35,411,213
563,40,490,252
563,45,37,188
563,54,583,199
563,55,792,207
563,57,821,224
563,58,317,179
563,61,77,189
563,53,545,179
563,60,333,179
564,35,411,215
564,40,490,253
564,45,36,188
564,54,583,199
564,55,792,209
564,57,823,223
564,58,317,179
564,61,77,189
564,53,546,180
565,35,415,213
565,40,493,253
565,45,37,189
565,54,582,198
565,55,792,209
565,57,824,223
565,58,317,179
565,61,77,189
565,53,547,179
566,35,419,216
566,40,495,252
566,45,37,190
566,54,582,198
566,55,794,208
566,57,828,223
566,58,317,179
566,61,77,188
566,60,333,179
567,35,421,217
567,40,497,251
567,45,37,191
567,54,582,197
567,55,797,209
567,58,317,179
567,61,77,188
567,62,384,186
567,57,833,224
567,60,345,176
568,35,424,218
568,40,498,250
568,45,38,190
568,54,582,197
568,55,798,209
568,58,317,178
568,61,77,188
568,62,384,187
568,57,838,225
568,60,346,177
569,35,426,220
569,40,501,250
569,45,38,190
569,54,582,197
569,55,800,210
569,58,317,179
569,60,359,174
569,61,78,188
569,62,384,186
569,57,842,206
570,35,428,221
570,40,505,248
570,45,39,190
570,54,583,196
570,55,802,211
570,58,317,179
570,60,360,174
570,61,78,187
570,62,384,185
571,35,431,221
571,40,507,247
571,45,39,190
571,54,583,196
571,55,802,211
571,58,318,179
571,61,78,188
571,62,383,184
571,60,355,174
572,35,432,221
572,40,512,246
572,45,40,190
572,54,583,196
572,55,804,211
572,58,318,179
572,60,356,174
572,61,79,188
572,62,383,183
573,35,436,221
573,40,513,245
573,45,40,190
573,54,584,196
573,55,805,211
573,58,318,179
573,60,356,174
573,61,78,188
573,62,382,183
574,35,437,222
574,40,516,245
574,45,39,189
574,54,584,196
574,55,805,212
574,58,318,179
574,60,356,174
574,61,78,188
574,62,382,183
575,35,440,223
575,40,519,244
575,45,40,189
575,54,585,196
575,55,805,212
575,58,318,179
575,60,356,174
575,61,78,188
575,62,382,184
576,35,442,221
576,40,522,246
576,45,40,189
576,54,585,196
576,55,806,212
576,58,317,179
576,60,356,175
576,61,78,188
576,62,382,184
577,35,445,221
577,40,529,250
577,45,41,189
577,54,585,196
577,55,806,212
577,58,317,179
577,60,355,175
577,61,78,188
577,62,382,184
578,35,448,221
578,40,533,252
578,45,41,189
578,55,808,212
578,58,318,179
578,60,355,175
578,61,79,188
578,62,382,184
578,63,417,174
578,54,585,194
579,35,450,222
579,40,538,252
579,45,41,189
579,55,810,212
579,58,318,179
579,60,355,175
579,61,81,189
579,62,381,185
579,63,417,175
580,35,451,220
580,40,540,253
580,45,41,188
580,55,810,212
580,58,318,179
580,60,354,175
580,61,80,188
580,62,381,185
580,63,418,179
580,64,299,174
581,35,454,220
581,40,543,256
581,45,41,189
581,55,811,211
581,58,318,179
581,60,355,175
581,61,84,189
581,62,380,186
581,63,419,182
581,64,299,175
582,35,460,221
582,40,545,261
582,45,41,189
582,55,813,212
582,58,318,179
582,60,355,175
582,61,84,189
582,62,380,186
582,63,420,185
582,64,299,175
583,35,464,221
583,40,548,264
583,45,41,190
583,55,815,212
583,58,318,179
583,60,355,175
583,61,85,189
583,62,380,186
583,63,420,186
583,64,299,175
584,35,468,224
584,40,549,266
584,45,40,190
584,55,815,212
584,58,319,179
584,60,355,175
584,62,380,186
584,63,420,186
584,64,299,175
584,61,87,189
585,35,468,221
585,40,550,265
585,45,41,190
585,55,817,212
585,58,319,179
585,60,356,175
585,62,379,187
585,63,420,187
585,64,299,175
585,61,94,188
586,35,476,222
586,40,552,265
586,45,41,190
586,55,817,212
586,58,319,179
586,60,355,175
586,61,93,188
586,62,379,186
586,63,419,187
586,64,299,175
587,35,474,222
587,40,556,265
587,45,40,190
587,55,817,212
587,58,319,179
587,60,355,175
587,61,90,187
587,62,379,185
587,63,419,188
587,64,299,175
588,35,481,224
588,40,561,264
588,45,40,189
588,55,818,212
588,58,319,179
588,60,355,175
588,61,93,187
588,62,379,185
588,63,419,188
588,64,299,175
589,35,486,231
589,40,566,263
589,45,40,189
589,55,819,212
589,58,319,179
589,60,355,175
589,61,94,187
589,62,377,185
589,63,419,188
589,64,298,174
590,35,481,223
590,40,571,263
590,45,41,189
590,55,820,212
590,58,319,179
590,60,355,175
590,61,94,187
590,62,377,185
590,63,419,188
590,64,299,175
591,35,492,229
591,40,575,262
591,45,41,188
591,55,821,211
591,58,319,180
591,60,355,175
591,61,95,186
591,62,378,185
591,63,418,187
591,64,298,175
592,35,497,229
592,40,580,267
592,45,41,188
592,55,821,211
592,58,319,180
592,60,355,175
592,61,94,186
592,62,378,185
592,63,418,187
592,64,298,175
593,35,496,230
593,40,586,272
593,45,42,188
593,55,821,212
593,58,319,179
593,60,355,175
593,61,91,186
593,62,378,185
593,63,419,187
593,64,298,174
594,35,502,229
594,40,591,274
594,45,42,188
594,55,822,212
594,58,319,180
594,60,354,175
594,61,92,186
594,62,378,185
594,63,419,187
594,64,298,174
595,35,505,228
595,40,595,274
595,45,43,188
595,55,823,213
595,58,319,180
595,60,355,176
595,61,93,185
595,62,377,185
595,63,419,187
595,64,299,175
596,35,511,228
596,40,596,274
596,45,43,188
596,55,823,213
596,58,319,180
596,60,355,176
596,61,93,185
596,62,378,185
596,63,419,187
596,64,299,175
597,35,517,230
597,40,598,274
597,45,44,188
597,55,823,213
597,58,319,179
597,61,93,185
597,62,378,185
597,63,418,186
597,60,352,176
597,64,300,175
598,35,520,233
598,40,604,275
598,45,44,189
598,55,824,213
598,58,319,180
598,60,354,176
598,61,94,185
598,62,377,185
598,63,418,187
598,64,300,175
599,35,525,236
599,40,608,275
599,45,45,188
599,55,824,214
599,58,319,180
599,60,354,176
599,61,94,186
599,62,378,186
599,63,417,188
599,64,299,175
600,35,530,238
600,40,610,275
600,45,45,189
600,55,825,213
600,58,319,180
600,60,354,176
600,61,95,186
600,62,378,186
600,63,417,188
600,64,300,175
601,35,537,237
601,40,616,274
601,45,47,191
601,55,826,213
601,58,319,179
601,61,95,187
601,62,379,184
601,63,416,188
601,60,353,178
602,35,543,239
602,40,620,274
602,45,47,191
602,55,826,213
602,58,319,179
602,61,95,187
602,62,379,184
602,63,416,188
602,60,353,178
603,35,545,242
603,40,624,273
603,45,47,191
603,55,827,214
603,58,319,180
603,61,95,187
603,62,379,184
603,63,415,189
603,60,354,178
604,35,547,244
604,40,629,272
604,45,47,191
604,55,827,214
604,58,318,179
604,61,94,187
604,62,379,184
604,63,415,189
604,65,500,190
604,60,353,178
604,64,302,176
605,35,550,244
605,40,635,270
605,45,48,191
605,55,828,214
605,58,318,179
605,61,94,187
605,62,379,184
605,63,414,189
605,65,503,193
605,60,354,178
605,64,302,177
606,35,552,244
606,40,641,269
606,45,48,190
606,55,829,214
606,58,319,179
606,61,94,187
606,62,378,183
606,63,413,188
606,65,504,196
606,60,354,178
606,64,302,177
607,35,553,243
607,40,648,267
607,45,49,190
607,55,830,213
607,58,319,179
607,61,94,186
607,62,378,183
607,63,413,189
607,65,505,196
607,60,353,178
607,64,302,176
608,35,558,242
608,40,655,266
608,45,49,189
608,55,830,213
608,58,319,179
608,61,96,186
608,62,377,183
608,63,413,189
608,65,505,196
608,60,352,178
608,64,301,176
609,35,563,242
609,40,662,265
609,45,49,189
609,55,831,214
609,58,319,180
609,60,340,180
609,61,96,186
609,62,377,183
609,63,413,188
609,65,506,197
609,64,301,176
610,35,568,241
610,40,669,263
610,45,50,189
610,55,832,215
610,58,319,180
610,61,97,186
610,62,377,183
610,63,413,188
610,65,507,197
610,60,340,181
610,64,301,176
611,35,570,242
611,40,676,262
611,45,51,189
611,55,832,216
611,58,319,180
611,60,339,181
611,61,96,186
611,62,376,183
611,63,412,188
611,65,508,197
611,64,300,176
612,35,573,241
612,40,680,261
612,45,50,189
612,55,833,217
612,58,319,181
612,61,96,186
612,62,375,183
612,63,411,187
612,65,509,197
612,60,339,181
612,64,301,176
613,35,578,241
613,40,690,261
613,45,52,189
613,55,834,218
613,58,320,181
613,61,97,185
613,62,375,183
613,63,411,187
613,65,508,196
613,60,340,180
613,64,300,177
614,35,587,245
614,40,696,260
614,45,52,189
614,58,320,181
614,61,101,186
614,62,375,183
614,63,411,187
614,65,507,196
614,55,834,218
614,60,340,181
614,64,301,177
615,35,598,248
615,40,702,260
615,45,53,189
615,58,320,181
615,61,102,186
615,62,376,183
615,63,411,188
615,65,506,196
615,55,834,219
615,60,340,180
615,64,300,177
616,35,602,251
616,40,713,260
616,45,54,188
616,58,319,181
616,61,103,188
616,62,374,184
616,63,411,188
616,65,505,195
616,55,836,218
616,60,340,181
616,64,300,178
617,35,606,250
617,40,724,261
617,45,54,188
617,58,319,181
617,61,103,187
617,62,374,184
617,63,410,188
617,65,504,195
617,55,836,220
617,60,340,181
617,64,300,177
618,35,612,254
618,40,734,261
618,45,54,188
618,58,320,181
618,61,103,187
618,62,373,184
618,63,410,187
618,65,503,195
618,55,837,221
618,60,341,182
618,64,298,177
619,35,617,256
619,40,743,262
619,45,54,188
619,58,320,181
619,60,341,182
619,61,103,186
619,62,373,184
619,63,410,188
619,65,501,195
619,64,299,177
620,35,621,258
620,40,746,262
620,45,54,188
620,58,320,181
620,60,340,182
620,61,104,184
620,62,372,184
620,63,410,189
620,65,499,194
620,64,298,177
621,35,622,259
621,40,750,261
621,45,54,189
621,58,321,182
621,60,340,181
621,61,105,184
621,62,372,184
621,63,410,189
621,65,498,194
621,66,555,195
621,67,527,188
621,64,298,177
622,35,625,259
622,40,752,259
622,45,54,189
622,58,321,182
622,60,340,182
622,61,104,186
622,62,372,184
622,63,409,189
622,65,497,195
622,66,555,195
622,67,528,188
622,64,299,177
623,35,628,258
623,40,755,258
623,45,55,189
623,58,321,181
623,60,340,182
623,61,103,186
623,62,372,184
623,63,410,189
623,65,495,195
623,66,555,195
623,67,528,188
623,64,298,177
624,35,635,259
624,40,761,257
624,45,56,189
624,58,321,181
624,60,340,182
624,61,103,185
624,62,373,184
624,63,410,189
624,65,495,195
624,66,554,195
624,67,527,188
624,64,297,178
625,35,641,258
625,40,770,257
625,45,56,189
625,58,321,181
625,60,339,182
625,61,103,185
625,62,373,184
625,63,410,189
625,65,495,195
625,66,554,195
625,67,527,188
625,64,297,178
626,35,648,257
626,40,773,257
626,45,58,189
626,58,321,181
626,60,340,182
626,61,103,185
626,62,370,183
626,63,409,189
626,65,494,195
626,66,554,195
626,67,527,188
626,64,285,178
627,35,649,257
627,40,777,256
627,45,58,189
627,58,322,181
627,60,340,182
627,61,104,185
627,62,371,184
627,63,409,189
627,65,492,196
627,66,554,196
627,67,527,187
627,64,284,179
628,35,655,256
628,40,779,264
628,45,58,190
628,58,322,181
628,60,340,182
628,61,103,184
628,62,368,184
628,63,408,189
628,65,493,196
628,66,554,196
628,67,527,187
628,64,283,179
629,35,660,258
629,40,782,281
629,45,58,189
629,58,323,182
629,60,340,182
629,61,103,182
629,62,368,184
629,63,408,189
629,65,491,196
629,66,554,196
629,67,527,187
629,64,283,179
630,35,666,263
630,40,785,287
630,45,58,189
630,58,323,182
630,60,339,182
630,61,103,182
630,62,368,184
630,63,408,189
630,65,489,196
630,66,553,196
630,67,528,187
630,64,283,179
631,35,670,268
631,40,790,289
631,45,60,189
631,58,324,182
631,60,340,181
631,61,105,182
631,62,367,184
631,63,407,188
631,65,492,195
631,66,553,197
631,67,528,187
631,64,279,178
632,35,676,271
632,40,793,291
632,45,61,188
632,58,323,182
632,60,340,181
632,61,104,183
632,62,367,184
632,63,407,188
632,65,491,194
632,66,553,197
632,67,528,187
632,64,279,178
633,35,683,269
633,40,797,294
633,45,61,189
633,60,341,180
633,61,104,182
633,62,367,184
633,63,407,188
633,65,491,194
633,66,553,197
633,67,528,187
633,58,323,182
633,64,275,178
634,35,690,272
634,40,801,297
634,45,62,188
634,61,104,182
634,62,367,184
634,63,407,187
634,65,493,194
634,66,553,197
634,67,529,187
634,68,388,180
634,58,323,182
634,60,341,180
634,64,274,177
635,35,696,276
635,40,804,302
635,45,62,189
635,61,105,182
635,62,367,185
635,63,406,187
635,65,493,194
635,66,552,196
635,67,529,187
635,68,388,180
635,58,324,182
635,60,341,180
635,64,275,177
636,35,700,280
636,40,810,308
636,45,62,189
636,58,324,182
636,61,104,182
